claim_id,customer_tier,incident_type,claim_amount,documents_verified,prior_claims_count,policy_tenure_years,days_since_incident,region,channel,fraud_score,ai_initial_decision,human_final_decision,processing_cost,processing_time_hours,outcome,successful_outcome
CLM118790,standard,theft,18600.0,True,1,3.0,33,west,app,0.59,AUTO_PROCESS,N/A,51.8,0.13,DISPUTED,0
CLM118791,premium,theft,27700.0,True,1,3.0,40,west,app,0.14,AUTO_PROCESS,N/A,42.8,0.16,SUCCESSFUL,1
CLM118792,silver,medical,56000.0,True,0,3.6,21,east,app,0.05,HUMAN_REVIEW,APPROVE,254.69,36.67,SUCCESSFUL,1
CLM118793,premium,airline_fault,30500.0,True,0,1.7,17,west,app,0.0,AUTO_PROCESS,N/A,40.0,0.28,SUCCESSFUL,1
CLM118794,standard,theft,28700.0,True,1,4.3,42,north,call_center,0.426,AUTO_PROCESS,N/A,48.52,0.29,SUCCESSFUL,1
CLM118795,premium,theft,5200.0,True,4,4.2,14,south,agent,0.37,AUTO_PROCESS,N/A,47.4,0.19,SUCCESSFUL,1
CLM118796,standard,other,7800.0,True,0,2.5,25,east,app,0.226,AUTO_PROCESS,N/A,44.52,0.1,SUCCESSFUL,1
CLM118797,standard,other,68500.0,False,0,9.4,33,south,app,0.564,HUMAN_REVIEW,REJECT,238.06,23.48,CUSTOMER_COMPLAINT,0
CLM118798,premium,weather,8500.0,True,2,7.3,31,south,app,0.058,AUTO_PROCESS,N/A,41.16,0.28,SUCCESSFUL,1
CLM118799,standard,weather,14000.0,True,0,2.9,3,north,app,0.137,AUTO_PROCESS,N/A,42.74,0.06,SUCCESSFUL,1
CLM118800,standard,medical,5800.0,True,2,1.7,32,north,app,0.269,AUTO_PROCESS,N/A,45.38,0.25,SUCCESSFUL,1
CLM118801,standard,mechanical,7900.0,False,1,2.9,0,north,agent,0.412,AUTO_PROCESS,N/A,48.24,0.14,SUCCESSFUL,1
CLM118802,standard,medical,19000.0,True,0,4.2,7,south,call_center,0.275,AUTO_PROCESS,N/A,45.5,0.07,DISPUTED,0
CLM118803,standard,other,163600.0,True,0,5.2,25,east,app,0.375,HUMAN_REVIEW,REJECT,271.04,40.2,FRAUD_CONFIRMED,0
CLM118804,standard,airline_fault,88800.0,True,0,1.0,9,south,app,0.461,HUMAN_REVIEW,APPROVE,261.83,43.65,SUCCESSFUL,1
CLM118805,standard,other,25000.0,True,1,6.3,0,west,agent,0.283,AUTO_PROCESS,N/A,45.66,0.26,SUCCESSFUL,1
CLM118806,silver,weather,15800.0,True,0,9.2,27,east,app,0.243,AUTO_PROCESS,N/A,44.86,0.12,SUCCESSFUL,1
CLM118807,standard,other,35100.0,True,2,2.0,18,north,app,0.364,AUTO_PROCESS,N/A,47.28,0.15,SUCCESSFUL,1
CLM118808,silver,mechanical,55100.0,True,0,5.0,39,east,call_center,0.195,HUMAN_REVIEW,APPROVE,292.5,25.69,DISPUTED,0
CLM118809,silver,other,22000.0,True,0,5.3,42,west,call_center,0.06,AUTO_PROCESS,N/A,41.2,0.15,SUCCESSFUL,1
CLM118810,silver,weather,6400.0,True,1,4.6,17,north,call_center,0.12,AUTO_PROCESS,N/A,42.4,0.15,SUCCESSFUL,1
CLM118811,silver,mechanical,20100.0,True,1,4.1,5,west,app,0.089,AUTO_PROCESS,N/A,41.78,0.14,SUCCESSFUL,1
CLM118812,premium,airline_fault,38100.0,True,0,3.6,44,east,app,0.0,AUTO_PROCESS,N/A,40.0,0.24,SUCCESSFUL,1
CLM118813,standard,medical,6000.0,False,1,3.5,26,east,app,0.438,AUTO_PROCESS,N/A,48.76,0.07,FRAUD_CONFIRMED,0
CLM118814,silver,other,14400.0,False,3,6.0,27,north,agent,0.652,AUTO_PROCESS,N/A,53.04,0.29,SUCCESSFUL,1
CLM118815,premium,other,52400.0,True,1,10.9,1,west,call_center,0.295,HUMAN_REVIEW,APPROVE,286.15,50.04,REOPENED,0
CLM118816,silver,medical,29100.0,True,3,3.2,26,north,app,0.389,AUTO_PROCESS,N/A,47.78,0.22,SUCCESSFUL,1
CLM118817,standard,airline_fault,19200.0,True,0,3.8,7,west,app,0.088,AUTO_PROCESS,N/A,41.76,0.06,SUCCESSFUL,1
CLM118818,silver,other,10400.0,False,0,5.8,33,north,agent,0.466,AUTO_PROCESS,N/A,49.32,0.23,SUCCESSFUL,1
CLM118819,silver,mechanical,8000.0,True,2,1.8,26,west,app,0.0,AUTO_PROCESS,N/A,40.0,0.25,SUCCESSFUL,1
CLM118820,standard,theft,114100.0,True,0,2.8,39,east,agent,0.491,HUMAN_REVIEW,APPROVE,323.17,57.07,SUCCESSFUL,1
CLM118821,silver,weather,54500.0,False,0,5.2,23,north,app,0.251,HUMAN_REVIEW,APPROVE,230.99,47.2,SUCCESSFUL,1
CLM118822,silver,other,50300.0,True,0,3.4,21,west,call_center,0.261,HUMAN_REVIEW,REJECT,254.23,36.02,FRAUD_CONFIRMED,0
CLM118823,standard,mechanical,33300.0,True,0,3.6,27,west,app,0.21,AUTO_PROCESS,N/A,44.2,0.25,SUCCESSFUL,1
CLM118824,standard,mechanical,19300.0,True,2,7.5,34,west,agent,0.016,AUTO_PROCESS,N/A,40.32,0.22,DISPUTED,0
CLM118825,standard,airline_fault,10700.0,False,1,2.5,12,south,app,0.351,AUTO_PROCESS,N/A,47.02,0.21,SUCCESSFUL,1
CLM118826,silver,theft,16600.0,True,2,3.5,15,west,app,0.233,AUTO_PROCESS,N/A,44.66,0.12,SUCCESSFUL,1
CLM118827,standard,weather,20100.0,True,0,1.8,15,east,call_center,0.166,AUTO_PROCESS,N/A,43.32,0.25,SUCCESSFUL,1
CLM118828,silver,other,20100.0,True,0,3.6,1,east,app,0.107,AUTO_PROCESS,N/A,42.14,0.16,SUCCESSFUL,1
CLM118829,standard,medical,12900.0,True,3,2.6,39,west,agent,0.438,AUTO_PROCESS,N/A,48.76,0.25,REOPENED,0
CLM118830,premium,other,33700.0,True,1,2.3,19,north,app,0.052,AUTO_PROCESS,N/A,41.04,0.13,SUCCESSFUL,1
CLM118831,silver,mechanical,55100.0,True,0,4.9,11,south,call_center,0.193,HUMAN_REVIEW,APPROVE,249.01,60.5,SUCCESSFUL,1
CLM118832,silver,medical,19000.0,True,2,2.7,35,north,call_center,0.031,AUTO_PROCESS,N/A,40.62,0.19,SUCCESSFUL,1
CLM118833,standard,mechanical,27500.0,False,0,5.8,29,south,app,0.358,AUTO_PROCESS,N/A,47.16,0.22,SUCCESSFUL,1
CLM118834,standard,other,146000.0,True,0,3.3,24,south,agent,0.603,HUMAN_REVIEW,REJECT,268.08,59.74,CUSTOMER_COMPLAINT,0
CLM118835,silver,weather,46400.0,False,0,2.0,11,north,app,0.443,AUTO_PROCESS,N/A,48.86,0.18,SUCCESSFUL,1
CLM118836,standard,weather,72600.0,False,0,8.8,27,west,app,0.689,HUMAN_REVIEW,REJECT,250.33,66.3,FRAUD_CONFIRMED,0
CLM118837,standard,mechanical,67900.0,False,0,3.1,35,west,agent,0.697,HUMAN_REVIEW,APPROVE,290.83,13.52,SUCCESSFUL,1
CLM118838,standard,mechanical,90800.0,True,0,4.5,0,west,app,0.346,HUMAN_REVIEW,APPROVE,245.43,37.29,FRAUD_CONFIRMED,0
CLM118839,standard,other,23700.0,True,1,1.2,34,north,app,0.332,AUTO_PROCESS,N/A,46.64,0.11,SUCCESSFUL,1
CLM118840,silver,weather,39900.0,True,0,5.0,26,south,app,0.207,AUTO_PROCESS,N/A,44.14,0.17,SUCCESSFUL,1
CLM118841,standard,medical,34200.0,True,0,4.6,40,west,app,0.069,AUTO_PROCESS,N/A,41.38,0.08,SUCCESSFUL,1
CLM118842,standard,weather,57700.0,False,1,4.2,30,east,call_center,0.481,HUMAN_REVIEW,APPROVE,200.22,42.33,DISPUTED,0
CLM118843,standard,airline_fault,15600.0,True,0,9.6,9,east,app,0.125,AUTO_PROCESS,N/A,42.5,0.19,SUCCESSFUL,1
CLM118844,standard,other,63100.0,False,0,1.1,19,north,app,0.727,HUMAN_REVIEW,REJECT,235.21,23.04,FRAUD_CONFIRMED,0
CLM118845,standard,medical,3300.0,False,0,4.6,22,west,app,0.493,AUTO_PROCESS,N/A,49.86,0.07,DISPUTED,0
CLM118846,premium,other,27900.0,False,0,4.4,39,south,app,0.442,AUTO_PROCESS,N/A,48.84,0.11,SUCCESSFUL,1
CLM118847,premium,mechanical,19800.0,True,0,9.9,7,south,app,0.056,AUTO_PROCESS,N/A,41.12,0.24,SUCCESSFUL,1
CLM118848,premium,medical,10800.0,False,0,3.5,43,north,app,0.322,AUTO_PROCESS,N/A,46.44,0.22,SUCCESSFUL,1
CLM118849,standard,medical,28100.0,True,0,3.7,20,west,app,0.144,AUTO_PROCESS,N/A,42.88,0.18,SUCCESSFUL,1
CLM118850,standard,theft,10000.0,False,1,5.3,3,west,call_center,0.774,HUMAN_REVIEW,REJECT,278.67,31.11,CUSTOMER_COMPLAINT,0
CLM118851,standard,airline_fault,31900.0,False,0,3.2,30,north,call_center,0.437,AUTO_PROCESS,N/A,48.74,0.21,SUCCESSFUL,1
CLM118852,silver,airline_fault,10000.0,True,0,3.9,35,west,app,0.0,AUTO_PROCESS,N/A,40.0,0.09,SUCCESSFUL,1
CLM118853,silver,weather,7800.0,True,1,2.5,8,west,call_center,0.053,AUTO_PROCESS,N/A,41.06,0.16,SUCCESSFUL,1
CLM118854,silver,medical,9700.0,True,1,1.9,27,south,app,0.007,AUTO_PROCESS,N/A,40.14,0.07,SUCCESSFUL,1
CLM118855,standard,medical,11700.0,True,1,2.5,22,south,app,0.281,AUTO_PROCESS,N/A,45.62,0.2,SUCCESSFUL,1
CLM118856,silver,theft,12700.0,True,0,4.4,40,north,agent,0.242,AUTO_PROCESS,N/A,44.84,0.19,SUCCESSFUL,1
CLM118857,premium,weather,33500.0,True,0,4.0,43,west,call_center,0.038,AUTO_PROCESS,N/A,40.76,0.05,SUCCESSFUL,1
CLM118858,standard,medical,44700.0,True,0,1.5,9,north,call_center,0.254,AUTO_PROCESS,N/A,45.08,0.08,SUCCESSFUL,1
CLM118859,silver,airline_fault,6500.0,True,0,1.7,8,west,agent,0.0,AUTO_PROCESS,N/A,40.0,0.26,SUCCESSFUL,1
CLM118860,silver,other,15100.0,True,1,4.8,33,north,agent,0.265,AUTO_PROCESS,N/A,45.3,0.22,SUCCESSFUL,1
CLM118861,standard,mechanical,45000.0,True,0,5.4,12,south,agent,0.068,AUTO_PROCESS,N/A,41.36,0.1,REOPENED,0
CLM118862,premium,medical,19400.0,True,0,0.9,35,east,agent,0.072,AUTO_PROCESS,N/A,41.44,0.25,SUCCESSFUL,1
CLM118863,premium,airline_fault,64200.0,False,1,2.3,11,south,agent,0.333,HUMAN_REVIEW,REJECT,278.46,29.38,FRAUD_CONFIRMED,0
CLM118864,silver,weather,9300.0,False,1,2.3,2,east,app,0.209,AUTO_PROCESS,N/A,44.18,0.13,SUCCESSFUL,1
CLM118865,standard,mechanical,78700.0,True,0,8.0,34,north,call_center,0.356,HUMAN_REVIEW,APPROVE,303.77,25.93,SUCCESSFUL,1
CLM118866,standard,mechanical,44300.0,True,1,6.4,13,south,agent,0.306,AUTO_PROCESS,N/A,46.12,0.29,REOPENED,0
CLM118867,silver,airline_fault,18700.0,True,0,8.9,41,west,agent,0.209,AUTO_PROCESS,N/A,44.18,0.22,SUCCESSFUL,1
CLM118868,standard,theft,10700.0,True,0,2.7,24,south,app,0.195,AUTO_PROCESS,N/A,43.9,0.28,SUCCESSFUL,1
CLM118869,standard,airline_fault,45600.0,False,1,7.0,35,north,app,0.524,AUTO_PROCESS,N/A,50.48,0.27,SUCCESSFUL,1
CLM118870,standard,other,11700.0,True,1,1.9,35,south,app,0.284,AUTO_PROCESS,N/A,45.68,0.18,SUCCESSFUL,1
CLM118871,standard,mechanical,25600.0,True,2,4.1,24,north,agent,0.01,AUTO_PROCESS,N/A,40.2,0.16,SUCCESSFUL,1
CLM118872,silver,mechanical,50400.0,True,1,1.4,0,north,agent,0.232,HUMAN_REVIEW,APPROVE,257.23,35.38,SUCCESSFUL,1
CLM118873,standard,theft,16100.0,True,0,5.6,3,west,call_center,0.398,AUTO_PROCESS,N/A,47.96,0.16,SUCCESSFUL,1
CLM118874,standard,medical,51800.0,False,1,3.5,3,west,call_center,0.582,HUMAN_REVIEW,REJECT,243.99,19.8,CUSTOMER_COMPLAINT,0
CLM118875,standard,airline_fault,23200.0,True,0,2.1,15,north,agent,0.154,AUTO_PROCESS,N/A,43.08,0.13,SUCCESSFUL,1
CLM118876,standard,medical,39900.0,True,1,8.0,9,north,app,0.12,AUTO_PROCESS,N/A,42.4,0.18,SUCCESSFUL,1
CLM118877,standard,other,26600.0,True,0,4.3,9,east,app,0.148,AUTO_PROCESS,N/A,42.96,0.29,SUCCESSFUL,1
CLM118878,standard,mechanical,84900.0,True,1,1.3,26,south,agent,0.576,HUMAN_REVIEW,REJECT,264.34,7.08,CUSTOMER_COMPLAINT,0
CLM118879,standard,airline_fault,155500.0,True,0,3.8,18,east,app,0.247,HUMAN_REVIEW,APPROVE,236.22,22.6,SUCCESSFUL,1
CLM118880,standard,weather,92000.0,True,3,0.2,8,north,app,0.561,HUMAN_REVIEW,REJECT,220.14,31.02,FRAUD_CONFIRMED,0
CLM118881,silver,other,78600.0,False,1,6.8,17,east,agent,0.475,HUMAN_REVIEW,REJECT,242.61,42.21,FRAUD_CONFIRMED,0
CLM118882,standard,airline_fault,5100.0,False,2,4.8,0,west,agent,0.352,AUTO_PROCESS,N/A,47.04,0.28,SUCCESSFUL,1
CLM118883,silver,airline_fault,27100.0,True,0,7.7,36,south,call_center,0.082,AUTO_PROCESS,N/A,41.64,0.06,SUCCESSFUL,1
CLM118884,standard,other,56900.0,True,0,4.5,29,south,agent,0.371,HUMAN_REVIEW,APPROVE,295.75,70.17,SUCCESSFUL,1
CLM118885,silver,other,10600.0,True,1,6.0,31,east,app,0.203,AUTO_PROCESS,N/A,44.06,0.08,SUCCESSFUL,1
CLM118886,silver,mechanical,80300.0,True,1,3.5,5,east,app,0.181,HUMAN_REVIEW,APPROVE,224.21,17.54,SUCCESSFUL,1
CLM118887,standard,airline_fault,6500.0,False,0,2.0,33,south,app,0.286,AUTO_PROCESS,N/A,45.72,0.12,SUCCESSFUL,1
CLM118888,silver,theft,17300.0,False,2,4.0,23,south,call_center,0.682,AUTO_PROCESS,N/A,53.64,0.07,SUCCESSFUL,1
CLM118889,silver,other,14600.0,False,1,3.5,43,east,app,0.501,AUTO_PROCESS,N/A,50.02,0.22,DISPUTED,0
CLM118890,standard,weather,6500.0,True,0,5.1,7,south,call_center,0.224,AUTO_PROCESS,N/A,44.48,0.16,REOPENED,0
CLM118891,silver,airline_fault,146300.0,False,0,5.3,26,south,app,0.668,HUMAN_REVIEW,REJECT,249.09,25.47,CUSTOMER_COMPLAINT,0
CLM118892,silver,other,31700.0,True,0,4.7,15,west,app,0.131,AUTO_PROCESS,N/A,42.62,0.19,SUCCESSFUL,1
CLM118893,standard,medical,19900.0,True,0,3.7,33,north,agent,0.192,AUTO_PROCESS,N/A,43.84,0.3,SUCCESSFUL,1
CLM118894,premium,mechanical,72300.0,True,2,4.3,35,north,app,0.069,HUMAN_REVIEW,REJECT,250.6,71.53,FRAUD_CONFIRMED,0
CLM118895,standard,other,30300.0,True,0,1.4,4,west,app,0.099,AUTO_PROCESS,N/A,41.98,0.11,SUCCESSFUL,1
CLM118896,silver,theft,9100.0,False,0,11.2,33,east,agent,0.654,AUTO_PROCESS,N/A,53.08,0.11,SUCCESSFUL,1
CLM118897,premium,other,165300.0,False,1,2.7,4,west,agent,0.6,HUMAN_REVIEW,APPROVE,255.85,26.51,CUSTOMER_COMPLAINT,0
CLM118898,premium,airline_fault,33000.0,False,1,5.0,33,east,app,0.303,AUTO_PROCESS,N/A,46.06,0.29,CUSTOMER_COMPLAINT,0
CLM118899,silver,mechanical,7200.0,True,1,2.8,10,north,call_center,0.124,AUTO_PROCESS,N/A,42.48,0.1,SUCCESSFUL,1
CLM118900,silver,medical,2800.0,True,1,3.2,40,west,call_center,0.007,AUTO_PROCESS,N/A,40.14,0.09,SUCCESSFUL,1
CLM118901,standard,mechanical,77900.0,True,2,1.1,29,east,app,0.41,HUMAN_REVIEW,APPROVE,275.89,61.97,DISPUTED,0
CLM118902,standard,mechanical,124300.0,True,1,1.8,5,east,app,0.375,HUMAN_REVIEW,APPROVE,317.68,36.85,DISPUTED,0
CLM118903,premium,medical,107600.0,True,3,4.3,15,north,call_center,0.514,HUMAN_REVIEW,REJECT,258.95,36.15,FRAUD_CONFIRMED,0
CLM118904,standard,theft,22900.0,True,1,7.6,15,west,app,0.134,AUTO_PROCESS,N/A,42.68,0.09,SUCCESSFUL,1
CLM118905,silver,weather,7000.0,False,2,10.3,41,south,app,0.216,AUTO_PROCESS,N/A,44.32,0.11,CUSTOMER_COMPLAINT,0
CLM118906,standard,mechanical,9700.0,False,0,4.0,15,east,app,0.433,AUTO_PROCESS,N/A,48.66,0.19,SUCCESSFUL,1
CLM118907,standard,medical,2600.0,True,0,6.8,4,west,agent,0.331,AUTO_PROCESS,N/A,46.62,0.24,SUCCESSFUL,1
CLM118908,standard,theft,19300.0,True,0,7.8,15,north,app,0.415,AUTO_PROCESS,N/A,48.3,0.28,SUCCESSFUL,1
CLM118909,standard,mechanical,16400.0,True,1,2.3,20,south,app,0.092,AUTO_PROCESS,N/A,41.84,0.18,SUCCESSFUL,1
CLM118910,standard,weather,34500.0,False,2,1.4,40,east,app,0.42,AUTO_PROCESS,N/A,48.4,0.25,FRAUD_CONFIRMED,0
CLM118911,standard,airline_fault,15500.0,True,0,5.1,14,south,call_center,0.183,AUTO_PROCESS,N/A,43.66,0.3,SUCCESSFUL,1
CLM118912,premium,other,21400.0,True,1,0.9,41,north,call_center,0.156,AUTO_PROCESS,N/A,43.12,0.28,SUCCESSFUL,1
CLM118913,silver,other,43200.0,True,0,4.0,15,east,agent,0.224,AUTO_PROCESS,N/A,44.48,0.13,SUCCESSFUL,1
CLM118914,silver,theft,65300.0,True,0,4.7,29,west,agent,0.29,HUMAN_REVIEW,APPROVE,263.83,33.32,DISPUTED,0
CLM118915,standard,theft,79500.0,True,0,9.1,33,north,agent,0.446,HUMAN_REVIEW,REJECT,244.32,61.3,CUSTOMER_COMPLAINT,0
CLM118916,standard,airline_fault,7000.0,False,3,1.8,16,north,app,0.541,AUTO_PROCESS,N/A,50.82,0.05,SUCCESSFUL,1
CLM118917,silver,mechanical,19700.0,True,0,1.5,23,south,agent,0.108,AUTO_PROCESS,N/A,42.16,0.18,FRAUD_CONFIRMED,0
CLM118918,standard,mechanical,81200.0,True,0,6.1,2,east,agent,0.206,HUMAN_REVIEW,APPROVE,213.25,71.23,SUCCESSFUL,1
CLM118919,standard,mechanical,40000.0,True,2,5.9,7,east,agent,0.25,AUTO_PROCESS,N/A,45.0,0.24,SUCCESSFUL,1
CLM118920,premium,weather,10600.0,True,0,5.9,9,east,agent,0.132,AUTO_PROCESS,N/A,42.64,0.23,SUCCESSFUL,1
CLM118921,standard,airline_fault,251300.0,True,0,5.4,4,west,app,0.351,HUMAN_REVIEW,REJECT,251.38,10.66,CUSTOMER_COMPLAINT,0
CLM118922,premium,other,15600.0,True,0,2.7,19,west,agent,0.159,AUTO_PROCESS,N/A,43.18,0.18,SUCCESSFUL,1
CLM118923,standard,theft,15200.0,True,0,2.6,15,east,call_center,0.406,AUTO_PROCESS,N/A,48.12,0.18,SUCCESSFUL,1
CLM118924,standard,other,31600.0,True,1,5.2,42,east,app,0.115,AUTO_PROCESS,N/A,42.3,0.09,SUCCESSFUL,1
CLM118925,standard,medical,31400.0,False,3,7.9,16,north,agent,0.682,AUTO_PROCESS,N/A,53.64,0.23,FRAUD_CONFIRMED,0
CLM118926,premium,other,5500.0,True,0,6.2,32,west,app,0.095,AUTO_PROCESS,N/A,41.9,0.16,SUCCESSFUL,1
CLM118927,silver,weather,36900.0,True,1,5.1,42,west,agent,0.025,AUTO_PROCESS,N/A,40.5,0.17,SUCCESSFUL,1
CLM118928,silver,airline_fault,54600.0,True,0,2.3,37,west,agent,0.037,HUMAN_REVIEW,APPROVE,231.35,13.31,SUCCESSFUL,1
CLM118929,standard,theft,46500.0,True,0,2.0,16,west,agent,0.4,AUTO_PROCESS,N/A,48.0,0.21,SUCCESSFUL,1
CLM118930,premium,theft,43800.0,True,0,3.0,28,west,app,0.187,AUTO_PROCESS,N/A,43.74,0.19,SUCCESSFUL,1
CLM118931,silver,airline_fault,5200.0,True,0,6.8,13,east,call_center,0.074,AUTO_PROCESS,N/A,41.48,0.29,SUCCESSFUL,1
CLM118932,silver,theft,24400.0,False,0,14.3,17,east,app,0.675,AUTO_PROCESS,N/A,53.5,0.2,SUCCESSFUL,1
CLM118933,silver,weather,141900.0,False,1,2.8,3,south,call_center,0.778,HUMAN_REVIEW,APPROVE,227.37,6.23,SUCCESSFUL,1
CLM118934,silver,airline_fault,37800.0,True,2,5.4,1,east,app,0.0,AUTO_PROCESS,N/A,40.0,0.06,SUCCESSFUL,1
CLM118935,silver,other,43200.0,False,2,3.1,23,south,app,0.492,AUTO_PROCESS,N/A,49.84,0.21,FRAUD_CONFIRMED,0
CLM118936,standard,theft,9600.0,True,0,4.7,18,east,app,0.544,AUTO_PROCESS,N/A,50.88,0.12,SUCCESSFUL,1
CLM118937,premium,weather,26100.0,False,1,7.6,13,east,app,0.506,AUTO_PROCESS,N/A,50.12,0.19,SUCCESSFUL,1
CLM118938,standard,airline_fault,21400.0,False,1,6.7,28,west,app,0.301,AUTO_PROCESS,N/A,46.02,0.28,SUCCESSFUL,1
CLM118939,premium,other,45100.0,True,0,6.6,30,east,app,0.137,AUTO_PROCESS,N/A,42.74,0.08,SUCCESSFUL,1
CLM118940,standard,other,47900.0,True,1,4.2,12,south,app,0.303,AUTO_PROCESS,N/A,46.06,0.19,SUCCESSFUL,1
CLM118941,standard,weather,16300.0,False,3,0.7,6,east,app,0.668,AUTO_PROCESS,N/A,53.36,0.15,SUCCESSFUL,1
CLM118942,standard,mechanical,40800.0,False,0,3.8,39,south,call_center,0.42,AUTO_PROCESS,N/A,48.4,0.08,SUCCESSFUL,1
CLM118943,silver,theft,39600.0,True,0,4.2,35,north,app,0.25,AUTO_PROCESS,N/A,45.0,0.12,SUCCESSFUL,1
CLM118944,standard,airline_fault,27800.0,True,1,3.0,36,south,app,0.0,AUTO_PROCESS,N/A,40.0,0.15,SUCCESSFUL,1
CLM118945,silver,theft,96800.0,True,0,4.5,27,west,app,0.625,HUMAN_REVIEW,REJECT,259.04,25.27,FRAUD_CONFIRMED,0
CLM118946,silver,weather,28200.0,False,0,5.4,26,north,agent,0.297,AUTO_PROCESS,N/A,45.94,0.19,SUCCESSFUL,1
CLM118947,standard,weather,8900.0,False,0,1.4,13,west,call_center,0.534,AUTO_PROCESS,N/A,50.68,0.21,CUSTOMER_COMPLAINT,0
CLM118948,standard,theft,31400.0,True,0,3.2,13,south,call_center,0.403,AUTO_PROCESS,N/A,48.06,0.09,DISPUTED,0
CLM118949,silver,weather,34600.0,True,0,2.5,32,south,agent,0.06,AUTO_PROCESS,N/A,41.2,0.25,SUCCESSFUL,1
CLM118950,premium,theft,36700.0,True,0,6.9,36,south,app,0.184,AUTO_PROCESS,N/A,43.68,0.16,SUCCESSFUL,1
CLM118951,standard,weather,70700.0,False,2,5.1,36,east,call_center,0.563,HUMAN_REVIEW,REJECT,261.24,16.62,FRAUD_CONFIRMED,0
CLM118952,premium,mechanical,25400.0,True,0,2.8,16,west,call_center,0.048,AUTO_PROCESS,N/A,40.96,0.12,SUCCESSFUL,1
CLM118953,standard,other,11100.0,False,2,0.6,35,west,app,0.586,AUTO_PROCESS,N/A,51.72,0.1,FRAUD_CONFIRMED,0
CLM118954,silver,mechanical,6000.0,True,1,4.5,11,west,agent,0.091,AUTO_PROCESS,N/A,41.82,0.3,SUCCESSFUL,1
CLM118955,silver,mechanical,102600.0,True,1,2.8,44,south,agent,0.281,HUMAN_REVIEW,APPROVE,219.05,40.88,CUSTOMER_COMPLAINT,0
CLM118956,standard,mechanical,16500.0,True,2,7.3,26,east,app,0.0,AUTO_PROCESS,N/A,40.0,0.19,DISPUTED,0
CLM118957,standard,other,19300.0,True,2,3.5,32,north,call_center,0.267,AUTO_PROCESS,N/A,45.34,0.11,SUCCESSFUL,1
CLM118958,silver,medical,414000.0,False,0,4.3,9,south,call_center,0.647,HUMAN_REVIEW,APPROVE,223.33,34.21,DISPUTED,0
CLM118959,standard,airline_fault,7900.0,True,0,9.5,16,north,call_center,0.103,AUTO_PROCESS,N/A,42.06,0.14,SUCCESSFUL,1
CLM118960,standard,airline_fault,49500.0,False,0,3.1,23,east,call_center,0.367,AUTO_PROCESS,N/A,47.34,0.1,REOPENED,0
CLM118961,standard,theft,103100.0,False,1,2.2,3,east,app,0.815,HUMAN_REVIEW,REJECT,220.72,71.12,CUSTOMER_COMPLAINT,0
CLM118962,silver,medical,18200.0,False,1,10.6,12,west,app,0.285,AUTO_PROCESS,N/A,45.7,0.07,DISPUTED,0
CLM118963,standard,airline_fault,20000.0,False,0,5.2,30,south,app,0.441,AUTO_PROCESS,N/A,48.82,0.09,SUCCESSFUL,1
CLM118964,standard,mechanical,4500.0,True,0,2.2,31,west,agent,0.134,AUTO_PROCESS,N/A,42.68,0.27,SUCCESSFUL,1
CLM118965,premium,theft,38200.0,True,0,6.6,32,north,app,0.29,AUTO_PROCESS,N/A,45.8,0.16,REOPENED,0
CLM118966,silver,mechanical,22200.0,True,0,5.6,5,west,app,0.105,AUTO_PROCESS,N/A,42.1,0.16,SUCCESSFUL,1
CLM118967,standard,medical,49400.0,False,0,6.7,21,west,app,0.612,AUTO_PROCESS,N/A,52.24,0.25,DISPUTED,0
CLM118968,standard,mechanical,10000.0,False,0,6.8,39,north,app,0.415,AUTO_PROCESS,N/A,48.3,0.2,SUCCESSFUL,1
CLM118969,standard,theft,161800.0,False,0,10.2,14,east,agent,0.888,HUMAN_REVIEW,REJECT,230.96,33.76,FRAUD_CONFIRMED,0
CLM118970,standard,medical,6900.0,True,0,10.7,5,west,app,0.101,AUTO_PROCESS,N/A,42.02,0.16,SUCCESSFUL,1
CLM118971,standard,other,79700.0,True,0,1.8,33,east,agent,0.31,HUMAN_REVIEW,APPROVE,286.3,59.75,SUCCESSFUL,1
CLM118972,standard,theft,51100.0,False,1,1.4,10,south,app,0.724,HUMAN_REVIEW,REJECT,243.13,55.7,FRAUD_CONFIRMED,0
CLM118973,standard,mechanical,136400.0,True,0,8.3,12,north,call_center,0.551,HUMAN_REVIEW,REJECT,232.42,6.61,CUSTOMER_COMPLAINT,0
CLM118974,silver,medical,18300.0,True,0,1.9,14,east,app,0.08,AUTO_PROCESS,N/A,41.6,0.08,SUCCESSFUL,1
CLM118975,standard,other,198300.0,True,0,3.9,4,south,app,0.411,HUMAN_REVIEW,APPROVE,248.79,27.66,CUSTOMER_COMPLAINT,0
CLM118976,standard,mechanical,27300.0,False,1,4.3,40,west,agent,0.458,AUTO_PROCESS,N/A,49.16,0.13,SUCCESSFUL,1
CLM118977,premium,mechanical,3500.0,True,0,11.2,12,north,call_center,0.0,AUTO_PROCESS,N/A,40.0,0.18,SUCCESSFUL,1
CLM118978,standard,airline_fault,45600.0,True,1,7.3,7,east,call_center,0.135,AUTO_PROCESS,N/A,42.7,0.28,SUCCESSFUL,1
CLM118979,silver,medical,46400.0,False,0,5.5,33,west,app,0.455,AUTO_PROCESS,N/A,49.1,0.16,REOPENED,0
CLM118980,standard,mechanical,78200.0,True,2,2.0,38,north,app,0.28,HUMAN_REVIEW,REJECT,239.88,7.84,CUSTOMER_COMPLAINT,0
